"axis","gene_set","rank"
"triplet_pairs","mediating_TRUE",8057
"triplet_pairs","mediating_TRUE",8058
"triplet_pairs","mediating_TRUE",8059
"triplet_pairs","mediating_TRUE",8060
"triplet_pairs","mediating_TRUE",8061
"triplet_pairs","mediating_TRUE",8062
"triplet_pairs","mediating_TRUE",8063
"triplet_pairs","mediating_TRUE",8064
"triplet_pairs","mediating_TRUE",8065
"triplet_pairs","mediating_TRUE",8066
"triplet_pairs","mediating_TRUE",8067
"triplet_pairs","mediating_TRUE",8068
"triplet_pairs","mediating_TRUE",8069
"triplet_pairs","mediating_TRUE",8070
"triplet_pairs","mediating_TRUE",8071
"triplet_pairs","mediating_TRUE",8072
"triplet_pairs","mediating_TRUE",8073
"triplet_pairs","mediating_TRUE",8074
"triplet_pairs","mediating_TRUE",8075
"triplet_pairs","mediating_TRUE",8076
"triplet_pairs","mediating_TRUE",8077
"triplet_pairs","mediating_TRUE",8078
"triplet_pairs","mediating_TRUE",8079
"triplet_pairs","mediating_TRUE",8080
"triplet_pairs","mediating_TRUE",8081
"triplet_pairs","mediating_TRUE",8082
"triplet_pairs","mediating_TRUE",8083
"triplet_pairs","mediating_TRUE",8084
"triplet_pairs","mediating_TRUE",8085
"triplet_pairs","mediating_TRUE",8086
"triplet_pairs","mediating_TRUE",8087
"triplet_pairs","mediating_TRUE",8088
"triplet_pairs","mediating_TRUE",8089
"triplet_pairs","mediating_TRUE",8090
"triplet_pairs","mediating_TRUE",8091
"triplet_pairs","mediating_TRUE",8092
"triplet_pairs","mediating_TRUE",8093
"triplet_pairs","mediating_TRUE",8094
"triplet_pairs","mediating_TRUE",8095
"triplet_pairs","mediating_TRUE",8096
"triplet_pairs","mediating_TRUE",8097
"triplet_pairs","mediating_TRUE",8098
"triplet_pairs","mediating_TRUE",8099
"triplet_pairs","mediating_TRUE",8100
"triplet_pairs","mediating_TRUE",8101
"triplet_pairs","mediating_TRUE",8102
"triplet_pairs","mediating_TRUE",8103
"triplet_pairs","mediating_TRUE",8104
"triplet_pairs","mediating_TRUE",8105
"triplet_pairs","mediating_TRUE",8106
"triplet_pairs","mediating_TRUE",8107
"triplet_pairs","mediating_TRUE",8108
"triplet_pairs","mediating_TRUE",8109
"triplet_pairs","mediating_TRUE",8110
"triplet_pairs","mediating_TRUE",8111
"triplet_pairs","mediating_TRUE",8112
"triplet_pairs","mediating_TRUE",8113
"triplet_pairs","mediating_TRUE",8114
"triplet_pairs","mediating_TRUE",8115
"triplet_pairs","mediating_TRUE",8116
"triplet_pairs","mediating_TRUE",8117
"triplet_pairs","mediating_TRUE",8118
"triplet_pairs","mediating_TRUE",8119
"triplet_pairs","mediating_TRUE",8120
"triplet_pairs","mediating_TRUE",8121
"triplet_pairs","mediating_TRUE",8122
"triplet_pairs","mediating_TRUE",8123
"triplet_pairs","mediating_TRUE",8124
"triplet_pairs","mediating_TRUE",8125
"triplet_pairs","mediating_TRUE",8126
"triplet_pairs","mediating_TRUE",8127
"triplet_pairs","mediating_TRUE",8128
"triplet_pairs","mediating_TRUE",8129
"triplet_pairs","mediating_TRUE",8130
"triplet_pairs","mediating_TRUE",8131
"triplet_pairs","mediating_TRUE",8132
"triplet_pairs","mediating_TRUE",8133
"triplet_pairs","mediating_TRUE",8134
"triplet_pairs","mediating_TRUE",8135
"triplet_pairs","mediating_TRUE",8136
"triplet_pairs","mediating_TRUE",8137
"triplet_pairs","mediating_TRUE",8138
"triplet_pairs","mediating_TRUE",8139
"triplet_pairs","mediating_TRUE",8140
"triplet_pairs","mediating_TRUE",8141
"triplet_pairs","mediating_TRUE",8142
"triplet_pairs","mediating_TRUE",8143
"triplet_pairs","mediating_TRUE",8144
"triplet_pairs","mediating_TRUE",8145
"triplet_pairs","mediating_TRUE",8146
"triplet_pairs","mediating_TRUE",8147
"triplet_pairs","mediating_TRUE",8148
"triplet_pairs","mediating_TRUE",8149
"triplet_pairs","mediating_TRUE",8150
"triplet_pairs","mediating_TRUE",8151
"triplet_pairs","mediating_TRUE",8152
"triplet_pairs","mediating_TRUE",8153
"triplet_pairs","mediating_TRUE",8154
"triplet_pairs","mediating_TRUE",8155
"triplet_pairs","mediating_TRUE",8156
"triplet_pairs","mediating_TRUE",8157
"triplet_pairs","mediating_TRUE",8158
"triplet_pairs","mediating_TRUE",8159
"triplet_pairs","mediating_TRUE",8160
"triplet_pairs","mediating_TRUE",8161
"triplet_pairs","mediating_TRUE",8162
"triplet_pairs","mediating_TRUE",8163
"triplet_pairs","mediating_TRUE",8164
"triplet_pairs","mediating_TRUE",8165
"triplet_pairs","mediating_TRUE",8166
"triplet_pairs","mediating_TRUE",8167
"triplet_pairs","mediating_TRUE",8168
"triplet_pairs","mediating_TRUE",8169
"triplet_pairs","mediating_TRUE",8170
"triplet_pairs","mediating_TRUE",8171
"triplet_pairs","mediating_TRUE",8172
"triplet_pairs","mediating_TRUE",8173
"triplet_pairs","mediating_TRUE",8174
"triplet_pairs","mediating_TRUE",8175
"triplet_pairs","mediating_TRUE",8176
"triplet_pairs","mediating_TRUE",8177
"triplet_pairs","mediating_TRUE",8178
"triplet_pairs","mediating_TRUE",8179
"triplet_pairs","mediating_TRUE",8180
"triplet_pairs","mediating_TRUE",8181
"triplet_pairs","mediating_TRUE",8182
"triplet_pairs","mediating_TRUE",8183
"triplet_pairs","mediating_TRUE",8184
"triplet_pairs","mediating_TRUE",8185
"triplet_pairs","mediating_TRUE",8186
"triplet_pairs","mediating_TRUE",8187
"triplet_pairs","mediating_TRUE",8188
"triplet_pairs","mediating_TRUE",8189
"triplet_pairs","mediating_TRUE",8190
"triplet_pairs","mediating_TRUE",8191
"triplet_pairs","mediating_TRUE",8192
"triplet_pairs","mediating_TRUE",8193
"triplet_pairs","mediating_TRUE",8194
"triplet_pairs","mediating_TRUE",8195
"triplet_pairs","mediating_TRUE",8196
"triplet_pairs","mediating_TRUE",8197
"triplet_pairs","mediating_TRUE",8198
"triplet_pairs","mediating_TRUE",8199
"triplet_pairs","mediating_TRUE",8200
"triplet_pairs","mediating_TRUE",8201
"triplet_pairs","mediating_TRUE",8202
"triplet_pairs","mediating_TRUE",8203
"triplet_pairs","mediating_TRUE",8204
"triplet_pairs","mediating_TRUE",8205
"triplet_pairs","mediating_TRUE",8206
"triplet_pairs","mediating_TRUE",8207
"triplet_pairs","mediating_TRUE",8208
"triplet_pairs","mediating_TRUE",8209
"triplet_pairs","mediating_TRUE",8210
"triplet_pairs","mediating_TRUE",8211
"triplet_pairs","mediating_TRUE",8212
"triplet_pairs","mediating_TRUE",8213
"triplet_pairs","mediating_TRUE",8214
"triplet_pairs","mediating_TRUE",8215
"triplet_pairs","mediating_TRUE",8216
"triplet_pairs","mediating_TRUE",8217
"triplet_pairs","mediating_TRUE",8218
"triplet_pairs","mediating_TRUE",8219
"triplet_pairs","mediating_TRUE",8220
"triplet_pairs","mediating_TRUE",8221
"triplet_pairs","mediating_TRUE",8222
"triplet_pairs","mediating_TRUE",8223
"triplet_pairs","mediating_TRUE",8224
"triplet_pairs","mediating_TRUE",8225
"triplet_pairs","mediating_TRUE",8226
"triplet_pairs","mediating_TRUE",8227
"triplet_pairs","mediating_TRUE",8228
"triplet_pairs","mediating_TRUE",8229
"triplet_pairs","mediating_TRUE",8230
"triplet_pairs","mediating_TRUE",8231
"triplet_pairs","mediating_TRUE",8232
"triplet_pairs","mediating_TRUE",8233
"triplet_pairs","mediating_TRUE",8234
"triplet_pairs","mediating_TRUE",8235
"triplet_pairs","mediating_TRUE",8236
"triplet_pairs","mediating_TRUE",8237
"triplet_pairs","mediating_TRUE",8238
"triplet_pairs","mediating_TRUE",8239
"triplet_pairs","mediating_TRUE",8240
"triplet_pairs","mediating_TRUE",8241
"triplet_pairs","mediating_TRUE",8242
"triplet_pairs","mediating_TRUE",8243
"triplet_pairs","mediating_TRUE",8244
"triplet_pairs","mediating_TRUE",8245
"triplet_pairs","mediating_TRUE",8246
"triplet_pairs","mediating_TRUE",8247
"triplet_pairs","mediating_TRUE",8248
"triplet_pairs","mediating_TRUE",8249
"triplet_pairs","mediating_TRUE",8250
"triplet_pairs","mediating_TRUE",8251
"triplet_pairs","mediating_TRUE",8252
"triplet_pairs","mediating_TRUE",8253
"triplet_pairs","mediating_TRUE",8254
"triplet_pairs","mediating_TRUE",8255
"triplet_pairs","mediating_TRUE",8256
"triplet_pairs","mediating_TRUE",8257
"triplet_pairs","mediating_TRUE",8258
"triplet_pairs","mediating_TRUE",8259
"triplet_pairs","mediating_TRUE",8260
"triplet_pairs","mediating_TRUE",8261
"triplet_pairs","mediating_TRUE",8262
"triplet_pairs","mediating_TRUE",8263
"triplet_pairs","mediating_TRUE",8264
"triplet_pairs","mediating_TRUE",8265
"triplet_pairs","mediating_TRUE",8266
"triplet_pairs","mediating_TRUE",8267
"triplet_pairs","mediating_TRUE",8268
"triplet_pairs","mediating_TRUE",8269
"triplet_pairs","mediating_TRUE",8270
"triplet_pairs","mediating_TRUE",8271
"triplet_pairs","mediating_TRUE",8272
"triplet_pairs","mediating_TRUE",8273
"triplet_pairs","mediating_TRUE",8274
"triplet_pairs","mediating_TRUE",8275
"triplet_pairs","mediating_TRUE",8276
"triplet_pairs","mediating_TRUE",8277
"triplet_pairs","mediating_TRUE",8278
"triplet_pairs","mediating_TRUE",8279
"triplet_pairs","mediating_TRUE",8280
"triplet_pairs","mediating_TRUE",8281
"triplet_pairs","mediating_TRUE",8282
"triplet_pairs","mediating_TRUE",8283
"triplet_pairs","mediating_TRUE",8284
"triplet_pairs","mediating_TRUE",8285
"triplet_pairs","mediating_TRUE",8286
"triplet_pairs","mediating_TRUE",8287
"triplet_pairs","mediating_TRUE",8288
"triplet_pairs","mediating_TRUE",8289
"triplet_pairs","mediating_TRUE",8290
"triplet_pairs","mediating_TRUE",8291
"triplet_pairs","mediating_TRUE",8292
"triplet_pairs","mediating_TRUE",8293
"triplet_pairs","mediating_TRUE",8294
"triplet_pairs","mediating_TRUE",8295
"triplet_pairs","mediating_TRUE",8296
"triplet_pairs","mediating_TRUE",8297
"triplet_pairs","mediating_TRUE",8298
"triplet_pairs","mediating_TRUE",8299
"triplet_pairs","mediating_TRUE",8300
"triplet_pairs","mediating_TRUE",8301
"triplet_pairs","mediating_TRUE",8302
"triplet_pairs","mediating_TRUE",8303
"triplet_pairs","mediating_TRUE",8304
"triplet_pairs","mediating_TRUE",8305
"triplet_pairs","mediating_TRUE",8306
"triplet_pairs","mediating_TRUE",8307
"triplet_pairs","mediating_TRUE",8308
"triplet_pairs","mediating_TRUE",8309
"triplet_pairs","mediating_TRUE",8310
"triplet_pairs","mediating_TRUE",8311
"triplet_pairs","mediating_TRUE",8312
"triplet_pairs","mediating_TRUE",8313
"triplet_pairs","mediating_TRUE",8314
"triplet_pairs","mediating_TRUE",8315
"triplet_pairs","mediating_TRUE",8316
"triplet_pairs","mediating_TRUE",8317
"triplet_pairs","mediating_TRUE",8318
"triplet_pairs","mediating_TRUE",8319
"triplet_pairs","mediating_TRUE",8320
"triplet_pairs","mediating_TRUE",8321
"triplet_pairs","mediating_TRUE",8322
"triplet_pairs","mediating_TRUE",8323
"triplet_pairs","mediating_TRUE",8324
"triplet_pairs","mediating_TRUE",8325
"triplet_pairs","mediating_TRUE",8326
"triplet_pairs","mediating_TRUE",8327
"triplet_pairs","mediating_TRUE",8328
"triplet_pairs","mediating_TRUE",8329
"triplet_pairs","mediating_TRUE",8330
"triplet_pairs","mediating_TRUE",8331
"triplet_pairs","mediating_TRUE",8332
"triplet_pairs","mediating_TRUE",8333
"triplet_pairs","mediating_TRUE",8334
"triplet_pairs","mediating_TRUE",8335
"triplet_pairs","mediating_TRUE",8336
"triplet_pairs","mediating_TRUE",8337
"triplet_pairs","mediating_TRUE",8338
"triplet_pairs","mediating_TRUE",8339
"triplet_pairs","mediating_TRUE",8340
"triplet_pairs","mediating_TRUE",8341
"triplet_pairs","mediating_TRUE",8342
"triplet_pairs","mediating_TRUE",8343
"triplet_pairs","mediating_TRUE",8344
"triplet_pairs","mediating_TRUE",8345
"triplet_pairs","mediating_TRUE",8346
"triplet_pairs","mediating_TRUE",8347
"triplet_pairs","mediating_TRUE",8348
"triplet_pairs","mediating_TRUE",8349
"triplet_pairs","mediating_TRUE",8350
"triplet_pairs","mediating_TRUE",8351
"triplet_pairs","mediating_TRUE",8352
"triplet_pairs","mediating_TRUE",8353
"triplet_pairs","mediating_TRUE",8354
"triplet_pairs","mediating_TRUE",8355
"triplet_pairs","mediating_TRUE",8356
"triplet_pairs","mediating_TRUE",8357
"triplet_pairs","mediating_TRUE",8358
"triplet_pairs","mediating_TRUE",8359
"triplet_pairs","mediating_TRUE",8360
"triplet_pairs","mediating_TRUE",8361
"triplet_pairs","mediating_TRUE",8362
"triplet_pairs","mediating_TRUE",8363
"triplet_pairs","mediating_TRUE",8364
"triplet_pairs","mediating_TRUE",8365
"triplet_pairs","mediating_TRUE",8366
"triplet_pairs","mediating_TRUE",8367
"triplet_pairs","mediating_TRUE",8368
"triplet_pairs","mediating_TRUE",8369
"triplet_pairs","mediating_TRUE",8370
"triplet_pairs","mediating_TRUE",8371
"triplet_pairs","mediating_TRUE",8372
"triplet_pairs","mediating_TRUE",8373
"triplet_pairs","mediating_TRUE",8374
"triplet_pairs","mediating_TRUE",8375
"triplet_pairs","mediating_TRUE",8376
"triplet_pairs","mediating_TRUE",8377
"triplet_pairs","mediating_TRUE",8378
"triplet_pairs","mediating_TRUE",8379
"triplet_pairs","mediating_TRUE",8380
"triplet_pairs","mediating_TRUE",8381
"triplet_pairs","mediating_TRUE",8382
"triplet_pairs","mediating_TRUE",8383
"triplet_pairs","mediating_TRUE",8384
"triplet_pairs","mediating_TRUE",8385
"triplet_pairs","mediating_TRUE",8386
"triplet_pairs","mediating_TRUE",8387
"triplet_pairs","mediating_TRUE",8388
"triplet_pairs","mediating_TRUE",8389
"triplet_pairs","mediating_TRUE",8390
"triplet_pairs","mediating_TRUE",8391
"triplet_pairs","mediating_TRUE",8392
"triplet_pairs","mediating_TRUE",8393
"triplet_pairs","mediating_TRUE",8394
"triplet_pairs","mediating_TRUE",8395
"triplet_pairs","mediating_TRUE",8396
"triplet_pairs","mediating_TRUE",8397
"triplet_pairs","mediating_TRUE",8398
"triplet_pairs","mediating_TRUE",8399
"triplet_pairs","mediating_TRUE",8400
"triplet_pairs","mediating_TRUE",8401
"triplet_pairs","mediating_TRUE",8402
"triplet_pairs","mediating_TRUE",8403
"triplet_pairs","mediating_TRUE",8404
"triplet_pairs","mediating_TRUE",8405
"triplet_pairs","mediating_TRUE",8406
"triplet_pairs","mediating_TRUE",8407
"triplet_pairs","mediating_TRUE",8408
"triplet_pairs","mediating_TRUE",8409
"triplet_pairs","mediating_TRUE",8410
"triplet_pairs","mediating_TRUE",8411
"triplet_pairs","mediating_TRUE",8412
"triplet_pairs","mediating_TRUE",8413
"triplet_pairs","mediating_TRUE",8414
"triplet_pairs","mediating_TRUE",8415
"triplet_pairs","mediating_TRUE",8416
"triplet_pairs","mediating_TRUE",8417
"triplet_pairs","mediating_TRUE",8418
"triplet_pairs","mediating_TRUE",8419
"triplet_pairs","mediating_TRUE",8420
"triplet_pairs","mediating_TRUE",8421
"triplet_pairs","mediating_TRUE",8422
"triplet_pairs","mediating_TRUE",8423
"triplet_pairs","mediating_TRUE",8424
"triplet_pairs","mediating_TRUE",8425
"triplet_pairs","mediating_TRUE",8426
"triplet_pairs","mediating_TRUE",8427
"triplet_pairs","mediating_TRUE",8428
"triplet_pairs","mediating_TRUE",8429
"triplet_pairs","mediating_TRUE",8430
"triplet_pairs","mediating_TRUE",8431
"triplet_pairs","mediating_TRUE",8432
"triplet_pairs","mediating_TRUE",8433
"triplet_pairs","mediating_TRUE",8434
"triplet_pairs","mediating_TRUE",8435
"triplet_pairs","mediating_TRUE",8436
"triplet_pairs","mediating_TRUE",8437
"triplet_pairs","mediating_TRUE",8438
"triplet_pairs","mediating_TRUE",8439
"triplet_pairs","mediating_TRUE",8440
"triplet_pairs","mediating_TRUE",8441
"triplet_pairs","mediating_TRUE",8442
"triplet_pairs","mediating_TRUE",8443
"triplet_pairs","mediating_TRUE",8444
"triplet_pairs","mediating_TRUE",8445
"triplet_pairs","mediating_TRUE",8446
"triplet_pairs","mediating_TRUE",8447
"triplet_pairs","mediating_TRUE",8448
"triplet_pairs","mediating_TRUE",8449
"triplet_pairs","mediating_TRUE",8450
"triplet_pairs","mediating_TRUE",8451
"triplet_pairs","mediating_TRUE",8452
"triplet_pairs","mediating_TRUE",8453
"triplet_pairs","mediating_TRUE",8454
"triplet_pairs","mediating_TRUE",8455
"triplet_pairs","mediating_TRUE",8456
"triplet_pairs","mediating_TRUE",8457
"triplet_pairs","mediating_TRUE",8458
"triplet_pairs","mediating_TRUE",8459
"triplet_pairs","mediating_TRUE",8460
"triplet_pairs","mediating_TRUE",8461
"triplet_pairs","mediating_TRUE",8462
"triplet_pairs","mediating_TRUE",8463
"triplet_pairs","mediating_TRUE",8464
"triplet_pairs","mediating_TRUE",8465
"triplet_pairs","mediating_TRUE",8466
"triplet_pairs","mediating_TRUE",8467
"triplet_pairs","mediating_TRUE",8468
"triplet_pairs","mediating_TRUE",8469
"triplet_pairs","mediating_TRUE",8470
"triplet_pairs","mediating_TRUE",8471
"triplet_pairs","mediating_TRUE",8472
"triplet_pairs","mediating_TRUE",8473
"triplet_pairs","mediating_TRUE",8474
"triplet_pairs","mediating_TRUE",8475
"triplet_pairs","mediating_TRUE",8476
"triplet_pairs","mediating_TRUE",8477
"triplet_pairs","mediating_TRUE",8478
"triplet_pairs","mediating_TRUE",8479
"triplet_pairs","mediating_TRUE",8480
"triplet_pairs","mediating_TRUE",8481
"triplet_pairs","mediating_TRUE",8482
"triplet_pairs","mediating_TRUE",8483
"triplet_pairs","mediating_TRUE",8484
"triplet_pairs","mediating_TRUE",8485
"triplet_pairs","mediating_TRUE",8486
"triplet_pairs","mediating_TRUE",8487
"triplet_pairs","mediating_TRUE",8488
"triplet_pairs","mediating_TRUE",8489
"triplet_pairs","mediating_TRUE",8490
"triplet_pairs","mediating_TRUE",8491
"triplet_pairs","mediating_TRUE",8492
"triplet_pairs","mediating_TRUE",8493
"triplet_pairs","mediating_TRUE",8494
"triplet_pairs","mediating_TRUE",8495
"triplet_pairs","mediating_TRUE",8496
"triplet_pairs","mediating_TRUE",8497
"triplet_pairs","mediating_TRUE",8498
"triplet_pairs","mediating_TRUE",8499
"triplet_pairs","mediating_TRUE",8500
"triplet_pairs","mediating_TRUE",8501
"triplet_pairs","mediating_TRUE",8502
"triplet_pairs","mediating_TRUE",8503
"triplet_pairs","mediating_TRUE",8504
"triplet_pairs","mediating_TRUE",8505
"triplet_pairs","mediating_TRUE",8506
"triplet_pairs","mediating_TRUE",8507
"triplet_pairs","mediating_TRUE",8508
"triplet_pairs","mediating_TRUE",8509
"triplet_pairs","mediating_TRUE",8510
"triplet_pairs","mediating_TRUE",8511
"triplet_pairs","mediating_TRUE",8512
"triplet_pairs","mediating_TRUE",8513
"triplet_pairs","mediating_TRUE",8514
"triplet_pairs","mediating_TRUE",8515
"triplet_pairs","mediating_TRUE",8516
"triplet_pairs","mediating_TRUE",8517
"triplet_pairs","mediating_TRUE",8518
"triplet_pairs","mediating_TRUE",8519
"triplet_pairs","mediating_TRUE",8520
"triplet_pairs","mediating_TRUE",8521
"triplet_pairs","mediating_TRUE",8522
"triplet_pairs","mediating_TRUE",8523
"triplet_pairs","mediating_TRUE",8524
"triplet_pairs","mediating_TRUE",8525
"triplet_pairs","mediating_TRUE",8526
"triplet_pairs","mediating_TRUE",8527
"triplet_pairs","mediating_TRUE",8528
"triplet_pairs","mediating_TRUE",8529
"triplet_pairs","mediating_TRUE",8530
"triplet_pairs","mediating_TRUE",8531
"triplet_pairs","mediating_TRUE",8532
"triplet_pairs","mediating_TRUE",8533
"triplet_pairs","mediating_TRUE",8534
"triplet_pairs","mediating_TRUE",8535
"triplet_pairs","mediating_TRUE",8536
"triplet_pairs","mediating_TRUE",8537
"triplet_pairs","mediating_TRUE",8538
"triplet_pairs","mediating_TRUE",8539
"triplet_pairs","mediating_TRUE",8540
"triplet_pairs","mediating_TRUE",8541
"triplet_pairs","mediating_TRUE",8542
"triplet_pairs","mediating_TRUE",8543
"triplet_pairs","mediating_TRUE",8544
"triplet_pairs","mediating_TRUE",8545
"triplet_pairs","mediating_TRUE",8546
"triplet_pairs","mediating_TRUE",8547
"triplet_pairs","mediating_TRUE",8548
"triplet_pairs","mediating_TRUE",8549
"triplet_pairs","mediating_TRUE",8550
"triplet_pairs","mediating_TRUE",8551
"triplet_pairs","mediating_TRUE",8552
"triplet_pairs","mediating_TRUE",8553
"triplet_pairs","mediating_TRUE",8554
"triplet_pairs","mediating_TRUE",8555
"triplet_pairs","mediating_TRUE",8556
"triplet_pairs","mediating_TRUE",8557
"triplet_pairs","mediating_TRUE",8558
"triplet_pairs","mediating_TRUE",8559
"triplet_pairs","mediating_TRUE",8560
"triplet_pairs","mediating_TRUE",8561
"triplet_pairs","mediating_TRUE",8562
"triplet_pairs","mediating_TRUE",8563
"triplet_pairs","mediating_TRUE",8564
"triplet_pairs","mediating_TRUE",8565
"triplet_pairs","mediating_TRUE",8566
"triplet_pairs","mediating_TRUE",8567
"triplet_pairs","mediating_TRUE",8568
"triplet_pairs","mediating_TRUE",8569
"triplet_pairs","mediating_TRUE",8570
"triplet_pairs","mediating_TRUE",8571
"triplet_pairs","mediating_TRUE",8572
"triplet_pairs","mediating_TRUE",8573
"triplet_pairs","mediating_TRUE",8574
"triplet_pairs","mediating_TRUE",8575
"triplet_pairs","mediating_TRUE",8576
"triplet_pairs","mediating_TRUE",8577
"triplet_pairs","mediating_TRUE",8578
"triplet_pairs","mediating_TRUE",8579
"triplet_pairs","mediating_TRUE",8580
"triplet_pairs","mediating_TRUE",8581
"triplet_pairs","mediating_TRUE",8582
"triplet_pairs","mediating_TRUE",8583
"triplet_pairs","mediating_TRUE",8584
"triplet_pairs","mediating_TRUE",8585
"triplet_pairs","mediating_TRUE",8586
"triplet_pairs","mediating_TRUE",8587
"triplet_pairs","mediating_TRUE",8588
"triplet_pairs","mediating_TRUE",8589
"triplet_pairs","mediating_TRUE",8590
"triplet_pairs","mediating_TRUE",8591
"triplet_pairs","mediating_TRUE",8592
"triplet_pairs","mediating_TRUE",8593
"triplet_pairs","mediating_TRUE",8594
"triplet_pairs","mediating_TRUE",8595
"triplet_pairs","mediating_TRUE",8596
"triplet_pairs","mediating_TRUE",8597
"triplet_pairs","mediating_TRUE",8598
"triplet_pairs","mediating_TRUE",8599
"triplet_pairs","mediating_TRUE",8600
"triplet_pairs","mediating_TRUE",8601
"triplet_pairs","mediating_TRUE",8602
"triplet_pairs","mediating_TRUE",8603
"triplet_pairs","mediating_TRUE",8604
"triplet_pairs","mediating_TRUE",8605
"triplet_pairs","mediating_TRUE",8606
"triplet_pairs","mediating_TRUE",8607
"triplet_pairs","mediating_TRUE",8608
"triplet_pairs","mediating_TRUE",8609
"triplet_pairs","mediating_TRUE",8610
"triplet_pairs","mediating_TRUE",8611
"triplet_pairs","mediating_TRUE",8612
"triplet_pairs","mediating_TRUE",8613
"triplet_pairs","mediating_TRUE",8614
"triplet_pairs","mediating_TRUE",8615
"triplet_pairs","mediating_TRUE",8616
"triplet_pairs","mediating_TRUE",8617
"triplet_pairs","mediating_TRUE",8618
"triplet_pairs","mediating_TRUE",8619
"triplet_pairs","mediating_TRUE",8620
"triplet_pairs","mediating_TRUE",8621
"triplet_pairs","mediating_TRUE",8622
"triplet_pairs","mediating_TRUE",8623
"triplet_pairs","mediating_TRUE",8624
"triplet_pairs","mediating_TRUE",8625
"triplet_pairs","mediating_TRUE",8626
"triplet_pairs","mediating_TRUE",8627
"triplet_pairs","mediating_TRUE",8628
"triplet_pairs","mediating_TRUE",8629
"triplet_pairs","mediating_TRUE",8630
"triplet_pairs","mediating_TRUE",8631
"triplet_pairs","mediating_TRUE",8632
"triplet_pairs","mediating_TRUE",8633
"triplet_pairs","mediating_TRUE",8634
"triplet_pairs","mediating_TRUE",8635
"triplet_pairs","mediating_TRUE",8636
"triplet_pairs","mediating_TRUE",8637
"triplet_pairs","mediating_TRUE",8638
"triplet_pairs","mediating_TRUE",8639
"triplet_pairs","mediating_TRUE",8640
"triplet_pairs","mediating_TRUE",8641
"triplet_pairs","mediating_TRUE",8642
"triplet_pairs","mediating_TRUE",8643
"triplet_pairs","mediating_TRUE",8644
"triplet_pairs","mediating_TRUE",8645
"triplet_pairs","mediating_TRUE",8646
"triplet_pairs","mediating_TRUE",8647
"triplet_pairs","mediating_TRUE",8648
"triplet_pairs","mediating_TRUE",8649
"triplet_pairs","mediating_TRUE",8650
"triplet_pairs","mediating_TRUE",8651
"triplet_pairs","mediating_TRUE",8652
"triplet_pairs","mediating_TRUE",8653
"triplet_pairs","mediating_TRUE",8654
"triplet_pairs","mediating_TRUE",8655
"triplet_pairs","mediating_TRUE",8656
"triplet_pairs","mediating_TRUE",8657
"triplet_pairs","mediating_TRUE",8658
"triplet_pairs","mediating_TRUE",8659
"triplet_pairs","mediating_TRUE",8660
"triplet_pairs","mediating_TRUE",8661
"triplet_pairs","mediating_TRUE",8662
"triplet_pairs","mediating_TRUE",8663
"triplet_pairs","mediating_TRUE",8664
"triplet_pairs","mediating_TRUE",8665
"triplet_pairs","mediating_TRUE",8666
"triplet_pairs","mediating_TRUE",8667
"triplet_pairs","mediating_TRUE",8668
"triplet_pairs","mediating_TRUE",8669
"triplet_pairs","mediating_TRUE",8670
"triplet_pairs","mediating_TRUE",8671
"triplet_pairs","mediating_TRUE",8672
"triplet_pairs","mediating_TRUE",8673
"triplet_pairs","mediating_TRUE",8674
"triplet_pairs","mediating_TRUE",8675
"triplet_pairs","mediating_TRUE",8676
"triplet_pairs","mediating_TRUE",8677
"triplet_pairs","mediating_TRUE",8678
"triplet_pairs","mediating_TRUE",8679
"triplet_pairs","mediating_TRUE",8680
"triplet_pairs","mediating_TRUE",8681
"triplet_pairs","mediating_TRUE",8682
"triplet_pairs","mediating_TRUE",8683
"triplet_pairs","mediating_TRUE",8684
"triplet_pairs","mediating_TRUE",8685
"triplet_pairs","mediating_TRUE",8686
"triplet_pairs","mediating_TRUE",8687
"triplet_pairs","mediating_TRUE",8688
"triplet_pairs","mediating_TRUE",8689
"triplet_pairs","mediating_TRUE",8690
"triplet_pairs","mediating_TRUE",8691
"triplet_pairs","mediating_TRUE",8692
"triplet_pairs","mediating_TRUE",8693
"triplet_pairs","mediating_TRUE",8694
"triplet_pairs","mediating_TRUE",8695
"triplet_pairs","mediating_TRUE",8696
"triplet_pairs","mediating_TRUE",8697
"triplet_pairs","mediating_TRUE",8698
"triplet_pairs","mediating_TRUE",8699
"triplet_pairs","mediating_TRUE",8700
"triplet_pairs","mediating_TRUE",8701
"triplet_pairs","mediating_TRUE",8702
"triplet_pairs","mediating_TRUE",8703
"triplet_pairs","mediating_TRUE",8704
"triplet_pairs","mediating_TRUE",8705
"triplet_pairs","mediating_TRUE",8706
"triplet_pairs","mediating_TRUE",8707
"triplet_pairs","mediating_TRUE",8708
"triplet_pairs","mediating_TRUE",8709
"triplet_pairs","mediating_TRUE",8710
"triplet_pairs","mediating_TRUE",8711
"triplet_pairs","mediating_TRUE",8712
"triplet_pairs","mediating_TRUE",8713
"triplet_pairs","mediating_TRUE",8714
"triplet_pairs","mediating_TRUE",8715
"triplet_pairs","mediating_TRUE",8716
"triplet_pairs","mediating_TRUE",8717
"triplet_pairs","mediating_TRUE",8718
"triplet_pairs","mediating_TRUE",8719
"triplet_pairs","mediating_TRUE",8720
"triplet_pairs","mediating_TRUE",8721
"triplet_pairs","mediating_TRUE",8722
